ISOCode,Year,EnergyTypeID,ElectricityGenerationTWH,ElectricityGenerationPerPerson,ShareOfElectricityGenerated
TTO,1994,1,0.0,0.0,0.0
TTO,1994,2,0.0,0.0,0.0
TTO,1994,3,0.0,0.0,0.0
TTO,1994,4,0.0,0.0,0.0
TTO,1994,5,0.0,0.0,0.0
TTO,1994,6,0.0,0.0,0.0
TTO,1994,7,0.0,0.0,0.0
TTO,1995,1,0.0,0.0,0.0
TTO,1995,2,0.0,0.0,0.0
TTO,1995,3,0.0,0.0,0.0
TTO,1995,4,0.0,0.0,0.0
TTO,1995,5,0.0,0.0,0.0
TTO,1995,6,0.0,0.0,0.0
TTO,1995,7,0.0,0.0,0.0
TTO,1996,1,0.0,0.0,0.0
TTO,1996,2,0.0,0.0,0.0
TTO,1996,3,0.0,0.0,0.0
TTO,1996,4,0.0,0.0,0.0
TTO,1996,5,0.0,0.0,0.0
TTO,1996,6,0.0,0.0,0.0
TTO,1996,7,0.0,0.0,0.0
TTO,1997,1,0.0,0.0,0.0
TTO,1997,2,0.0,0.0,0.0
TTO,1997,3,0.0,0.0,0.0
TTO,1997,4,0.0,0.0,0.0
TTO,1997,5,0.0,0.0,0.0
TTO,1997,6,0.0,0.0,0.0
TTO,1997,7,0.0,0.0,0.0
TTO,1998,1,0.0,0.0,0.0
TTO,1998,2,0.0,0.0,0.0
TTO,1998,3,0.0,0.0,0.0
TTO,1998,4,0.0,0.0,0.0
TTO,1998,5,0.0,0.0,0.0
TTO,1998,6,0.0,0.0,0.0
TTO,1998,7,0.0,0.0,0.0
TTO,1999,1,0.0,0.0,0.0
TTO,1999,2,0.0,0.0,0.0
TTO,1999,3,0.0,0.0,0.0
TTO,1999,4,0.0,0.0,0.0
TTO,1999,5,0.0,0.0,0.0
TTO,1999,6,0.0,0.0,0.0
TTO,1999,7,0.0,0.0,0.0
TUN,1966,1,0.0,0.0,0.0
TUN,1966,2,0.0,0.0,0.0
TUN,1966,3,0.0,0.0,0.0
TUN,1966,4,0.0,0.0,0.0
TUN,1966,5,0.0,0.0,0.0
TUN,1966,6,0.0,0.0,0.0
TUN,1966,7,0.0,0.0,0.0
TUN,1967,1,0.0,0.0,0.0
TUN,1967,2,0.0,0.0,0.0
TUN,1967,3,0.0,0.0,0.0
TUN,1967,4,0.0,0.0,0.0
TUN,1967,5,0.0,0.0,0.0
TUN,1967,6,0.0,0.0,0.0
TUN,1967,7,0.0,0.0,0.0
TUN,1968,1,0.0,0.0,0.0
TUN,1968,2,0.0,0.0,0.0
TUN,1968,3,0.0,0.0,0.0
TUN,1968,4,0.0,0.0,0.0
TUN,1968,5,0.0,0.0,0.0
TUN,1968,6,0.0,0.0,0.0
TUN,1968,7,0.0,0.0,0.0
TUN,1969,1,0.0,0.0,0.0
TUN,1969,2,0.0,0.0,0.0
TUN,1969,3,0.0,0.0,0.0
TUN,1969,4,0.0,0.0,0.0
TUN,1969,5,0.0,0.0,0.0
TUN,1969,6,0.0,0.0,0.0
TUN,1969,7,0.0,0.0,0.0
TUN,1970,1,0.0,0.0,0.0
TUN,1970,2,0.0,0.0,0.0
TUN,1970,3,0.0,0.0,0.0
TUN,1970,4,0.0,0.0,0.0
TUN,1970,5,0.0,0.0,0.0
TUN,1970,6,0.0,0.0,0.0
TUN,1970,7,0.0,0.0,0.0
TUN,1971,1,0.0,0.0,0.0
TUN,1971,2,0.0,0.0,0.0
TUN,1971,3,0.0,0.0,0.0
TUN,1971,4,0.0,0.0,0.0
TUN,1971,5,0.0,0.0,0.0
TUN,1971,6,0.0,0.0,0.0
TUN,1971,7,0.0,0.0,0.0
TUN,1972,1,0.0,0.0,0.0
TUN,1972,2,0.0,0.0,0.0
TUN,1972,3,0.0,0.0,0.0
TUN,1972,4,0.0,0.0,0.0
TUN,1972,5,0.0,0.0,0.0
TUN,1972,6,0.0,0.0,0.0
TUN,1972,7,0.0,0.0,0.0
TUN,1973,1,0.0,0.0,0.0
TUN,1973,2,0.0,0.0,0.0
TUN,1973,3,0.0,0.0,0.0
TUN,1973,4,0.0,0.0,0.0
TUN,1973,5,0.0,0.0,0.0
TUN,1973,6,0.0,0.0,0.0
TUN,1973,7,0.0,0.0,0.0
TUN,1974,1,0.0,0.0,0.0
TUN,1974,2,0.0,0.0,0.0
TUN,1974,3,0.0,0.0,0.0
TUN,1974,4,0.0,0.0,0.0
TUN,1974,5,0.0,0.0,0.0
TUN,1974,6,0.0,0.0,0.0
TUN,1974,7,0.0,0.0,0.0
TUN,1975,1,0.0,0.0,0.0
TUN,1975,2,0.0,0.0,0.0
TUN,1975,3,0.0,0.0,0.0
TUN,1975,4,0.0,0.0,0.0
TUN,1975,5,0.0,0.0,0.0
TUN,1975,6,0.0,0.0,0.0
TUN,1975,7,0.0,0.0,0.0
TUN,1976,1,0.0,0.0,0.0
TUN,1976,2,0.0,0.0,0.0
TUN,1976,3,0.0,0.0,0.0
TUN,1976,4,0.0,0.0,0.0
TUN,1976,5,0.0,0.0,0.0
TUN,1976,6,0.0,0.0,0.0
TUN,1976,7,0.0,0.0,0.0
TUN,1977,1,0.0,0.0,0.0
TUN,1977,2,0.0,0.0,0.0
TUN,1977,3,0.0,0.0,0.0
TUN,1977,4,0.0,0.0,0.0
TUN,1977,5,0.0,0.0,0.0
TUN,1977,6,0.0,0.0,0.0
TUN,1977,7,0.0,0.0,0.0
TUN,1978,1,0.0,0.0,0.0
TUN,1978,2,0.0,0.0,0.0
TUN,1978,3,0.0,0.0,0.0
TUN,1978,4,0.0,0.0,0.0
TUN,1978,5,0.0,0.0,0.0
TUN,1978,6,0.0,0.0,0.0
TUN,1978,7,0.0,0.0,0.0
TUN,1979,1,0.0,0.0,0.0
TUN,1979,2,0.0,0.0,0.0
TUN,1979,3,0.0,0.0,0.0
TUN,1979,4,0.0,0.0,0.0
TUN,1979,5,0.0,0.0,0.0
TUN,1979,6,0.0,0.0,0.0
TUN,1979,7,0.0,0.0,0.0
TUN,1980,1,0.0,0.0,0.0
TUN,1980,2,0.0,0.0,0.0
TUN,1980,3,0.0,0.0,0.0
TUN,1980,4,0.0,0.0,0.0
TUN,1980,5,0.0,0.0,0.0
TUN,1980,6,0.0,0.0,0.0
TUN,1980,7,0.0,0.0,0.0
TUN,1981,1,0.0,0.0,0.0
TUN,1981,2,0.0,0.0,0.0
TUN,1981,3,0.0,0.0,0.0
TUN,1981,4,0.0,0.0,0.0
TUN,1981,5,0.0,0.0,0.0
TUN,1981,6,0.0,0.0,0.0
TUN,1981,7,0.0,0.0,0.0
TUN,1982,1,0.0,0.0,0.0
TUN,1982,2,0.0,0.0,0.0
TUN,1982,3,0.0,0.0,0.0
TUN,1982,4,0.0,0.0,0.0
TUN,1982,5,0.0,0.0,0.0
TUN,1982,6,0.0,0.0,0.0
TUN,1982,7,0.0,0.0,0.0
TUN,1983,1,0.0,0.0,0.0
TUN,1983,2,0.0,0.0,0.0
TUN,1983,3,0.0,0.0,0.0
TUN,1983,4,0.0,0.0,0.0
TUN,1983,5,0.0,0.0,0.0
TUN,1983,6,0.0,0.0,0.0
TUN,1983,7,0.0,0.0,0.0
TUN,1984,1,0.0,0.0,0.0
TUN,1984,2,0.0,0.0,0.0
TUN,1984,3,0.0,0.0,0.0
TUN,1984,4,0.0,0.0,0.0
TUN,1984,5,0.0,0.0,0.0
TUN,1984,6,0.0,0.0,0.0
TUN,1984,7,0.0,0.0,0.0
TUN,1985,1,0.0,0.0,0.0
TUN,1985,2,0.0,0.0,0.0
TUN,1985,3,0.0,0.0,0.0
TUN,1985,4,0.0,0.0,0.0
TUN,1985,5,0.0,0.0,0.0
TUN,1985,6,0.0,0.0,0.0
TUN,1985,7,0.0,0.0,0.0
TUN,1986,1,0.0,0.0,0.0
TUN,1986,2,0.0,0.0,0.0
TUN,1986,3,0.0,0.0,0.0
TUN,1986,4,0.0,0.0,0.0
TUN,1986,5,0.0,0.0,0.0
TUN,1986,6,0.0,0.0,0.0
TUN,1986,7,0.0,0.0,0.0
TUN,1987,1,0.0,0.0,0.0
TUN,1987,2,0.0,0.0,0.0
TUN,1987,3,0.0,0.0,0.0
TUN,1987,4,0.0,0.0,0.0
TUN,1987,5,0.0,0.0,0.0
TUN,1987,6,0.0,0.0,0.0
TUN,1987,7,0.0,0.0,0.0
TUN,1988,1,0.0,0.0,0.0
TUN,1988,2,0.0,0.0,0.0
TUN,1988,3,0.0,0.0,0.0
TUN,1988,4,0.0,0.0,0.0
TUN,1988,5,0.0,0.0,0.0
TUN,1988,6,0.0,0.0,0.0
TUN,1988,7,0.0,0.0,0.0
TUN,1989,1,0.0,0.0,0.0
TUN,1989,2,0.0,0.0,0.0
TUN,1989,3,0.0,0.0,0.0
TUN,1989,4,0.0,0.0,0.0
TUN,1989,5,0.0,0.0,0.0
TUN,1989,6,0.0,0.0,0.0
TUN,1989,7,0.0,0.0,0.0
TUN,1990,1,0.0,0.0,0.0
TUN,1990,2,0.0,0.0,0.0
TUN,1990,3,0.0,0.0,0.0
TUN,1990,4,0.0,0.0,0.0
TUN,1990,5,0.0,0.0,0.0
TUN,1990,6,0.0,0.0,0.0
TUN,1990,7,0.0,0.0,0.0
TUN,1991,1,0.0,0.0,0.0
TUN,1991,2,0.0,0.0,0.0
TUN,1991,3,0.0,0.0,0.0
TUN,1991,4,0.0,0.0,0.0
TUN,1991,5,0.0,0.0,0.0
TUN,1991,6,0.0,0.0,0.0
TUN,1991,7,0.0,0.0,0.0
TUN,1992,1,0.0,0.0,0.0
TUN,1992,2,0.0,0.0,0.0
TUN,1992,3,0.0,0.0,0.0
TUN,1992,4,0.0,0.0,0.0
TUN,1992,5,0.0,0.0,0.0
TUN,1992,6,0.0,0.0,0.0
TUN,1992,7,0.0,0.0,0.0
TUN,1993,1,0.0,0.0,0.0
TUN,1993,2,0.0,0.0,0.0
TUN,1993,3,0.0,0.0,0.0
TUN,1993,4,0.0,0.0,0.0
TUN,1993,5,0.0,0.0,0.0
TUN,1993,6,0.0,0.0,0.0
TUN,1993,7,0.0,0.0,0.0
TUN,1994,1,0.0,0.0,0.0
TUN,1994,2,0.0,0.0,0.0
TUN,1994,3,0.0,0.0,0.0
TUN,1994,4,0.0,0.0,0.0
TUN,1994,5,0.0,0.0,0.0
TUN,1994,6,0.0,0.0,0.0
TUN,1994,7,0.0,0.0,0.0
TUN,1995,1,0.0,0.0,0.0
TUN,1995,2,0.0,0.0,0.0
TUN,1995,3,0.0,0.0,0.0
TUN,1995,4,0.0,0.0,0.0
TUN,1995,5,0.0,0.0,0.0
TUN,1995,6,0.0,0.0,0.0
TUN,1995,7,0.0,0.0,0.0
TUN,1996,1,0.0,0.0,0.0
TUN,1996,2,0.0,0.0,0.0
TUN,1996,3,0.0,0.0,0.0
TUN,1996,4,0.0,0.0,0.0
TUN,1996,5,0.0,0.0,0.0
TUN,1996,6,0.0,0.0,0.0
TUN,1996,7,0.0,0.0,0.0
TUN,1997,1,0.0,0.0,0.0
TUN,1997,2,0.0,0.0,0.0
TUN,1997,3,0.0,0.0,0.0
TUN,1997,4,0.0,0.0,0.0
TUN,1997,5,0.0,0.0,0.0
TUN,1997,6,0.0,0.0,0.0
TUN,1997,7,0.0,0.0,0.0
TUN,1998,1,0.0,0.0,0.0
TUN,1998,2,0.0,0.0,0.0
TUN,1998,3,0.0,0.0,0.0
TUN,1998,4,0.0,0.0,0.0
TUN,1998,5,0.0,0.0,0.0
TUN,1998,6,0.0,0.0,0.0
TUN,1998,7,0.0,0.0,0.0
TUN,1999,1,0.0,0.0,0.0
TUN,1999,2,0.0,0.0,0.0
TUN,1999,3,0.0,0.0,0.0
TUN,1999,4,0.0,0.0,0.0
TUN,1999,5,0.0,0.0,0.0
TUN,1999,6,0.0,0.0,0.0
TUN,1999,7,0.0,0.0,0.0
TUR,1965,1,0.0,0.0,0.0
TUR,1965,2,0.0,0.0,0.0
TUR,1965,3,0.0,0.0,0.0
TUR,1965,4,0.0,0.0,0.0
TUR,1965,5,2.179,6.945121745211244e-08,0.0
TUR,1965,6,0.0,0.0,0.0
TUR,1965,7,0.0,0.0,0.0
TUR,1966,1,0.0,0.0,0.0
TUR,1966,2,0.0,0.0,0.0
TUR,1966,3,0.0,0.0,0.0
TUR,1966,4,0.0,0.0,0.0
TUR,1966,5,2.3381,7.267323043434664e-08,0.0
TUR,1966,6,0.0,0.0,0.0
TUR,1966,7,0.0,0.0,0.0
TUR,1967,1,0.0,0.0,0.0
TUR,1967,2,0.0,0.0,0.0
TUR,1967,3,0.0,0.0,0.0
TUR,1967,4,0.0,0.0,0.0
TUR,1967,5,2.3818,7.211786223011515e-08,0.0
TUR,1967,6,0.0,0.0,0.0
TUR,1967,7,0.0,0.0,0.0
TUR,1968,1,0.0,0.0,0.0
TUR,1968,2,0.0,0.0,0.0
TUR,1968,3,0.0,0.0,0.0
TUR,1968,4,0.0,0.0,0.0
TUR,1968,5,3.1748,9.369592961602376e-08,0.0
TUR,1968,6,0.0,0.0,0.0
TUR,1968,7,0.0,0.0,0.0
TUR,1969,1,0.0,0.0,0.0
TUR,1969,2,0.0,0.0,0.0
TUR,1969,3,0.0,0.0,0.0
TUR,1969,4,0.0,0.0,0.0
TUR,1969,5,3.4449,9.921378925653681e-08,0.0
TUR,1969,6,0.0,0.0,0.0
TUR,1969,7,0.0,0.0,0.0
TUR,1970,1,0.0,0.0,0.0
TUR,1970,2,0.0,0.0,0.0
TUR,1970,3,0.0,0.0,0.0
TUR,1970,4,0.0,0.0,0.0
TUR,1970,5,3.0328,8.53324617762455e-08,0.0
TUR,1970,6,0.0,0.0,0.0
TUR,1970,7,0.0,0.0,0.0
TUR,1971,1,0.0,0.0,0.0
TUR,1971,2,0.0,0.0,0.0
TUR,1971,3,0.0,0.0,0.0
TUR,1971,4,0.0,0.0,0.0
TUR,1971,5,2.6102,7.17877656397604e-08,0.0
TUR,1971,6,0.0,0.0,0.0
TUR,1971,7,0.0,0.0,0.0
TUR,1972,1,0.0,0.0,0.0
TUR,1972,2,0.0,0.0,0.0
TUR,1972,3,0.0,0.0,0.0
TUR,1972,4,0.0,0.0,0.0
TUR,1972,5,3.2042,8.616211945153543e-08,0.0
TUR,1972,6,0.0,0.0,0.0
TUR,1972,7,0.0,0.0,0.0
TUR,1973,1,0.0,0.0,0.0
TUR,1973,2,0.0,0.0,0.0
TUR,1973,3,0.0,0.0,0.0
TUR,1973,4,0.0,0.0,0.0
TUR,1973,5,2.6034,6.845965718735942e-08,0.0
TUR,1973,6,0.0,0.0,0.0
TUR,1973,7,0.0,0.0,0.0
TUR,1974,1,0.0,0.0,0.0
TUR,1974,2,0.0,0.0,0.0
TUR,1974,3,0.0,0.0,0.0
TUR,1974,4,0.0,0.0,0.0
TUR,1974,5,3.3558,8.634854201215003e-08,0.0
TUR,1974,6,0.0,0.0,0.0
TUR,1974,7,0.0,0.0,0.0
TUR,1975,1,0.0,0.0,0.0
TUR,1975,2,0.0,0.0,0.0
TUR,1975,3,0.0,0.0,0.0
TUR,1975,4,0.0,0.0,0.0
TUR,1975,5,5.9036,1.4880428762833348e-07,0.0
TUR,1975,6,0.0,0.0,0.0
TUR,1975,7,0.0,0.0,0.0
TUR,1976,1,0.0,0.0,0.0
TUR,1976,2,0.0,0.0,0.0
TUR,1976,3,0.0,0.0,0.0
TUR,1976,4,0.0,0.0,0.0
TUR,1976,5,8.3748,2.0678009992643145e-07,0.0
TUR,1976,6,0.0,0.0,0.0
TUR,1976,7,0.0,0.0,0.0
TUR,1977,1,0.0,0.0,0.0
TUR,1977,2,0.0,0.0,0.0
TUR,1977,3,0.0,0.0,0.0
TUR,1977,4,0.0,0.0,0.0
TUR,1977,5,8.5723,2.0713215226067698e-07,0.0
TUR,1977,6,0.0,0.0,0.0
TUR,1977,7,0.0,0.0,0.0
TUR,1978,1,0.0,0.0,0.0
TUR,1978,2,0.0,0.0,0.0
TUR,1978,3,0.0,0.0,0.0
TUR,1978,4,0.0,0.0,0.0
TUR,1978,5,9.3348,2.2072150974004477e-07,0.0
TUR,1978,6,0.0,0.0,0.0
TUR,1978,7,0.0,0.0,0.0
TUR,1979,1,0.0,0.0,0.0
TUR,1979,2,0.0,0.0,0.0
TUR,1979,3,0.0,0.0,0.0
TUR,1979,4,0.0,0.0,0.0
TUR,1979,5,10.2889,2.3823807052193284e-07,0.0
TUR,1979,6,0.0,0.0,0.0
TUR,1979,7,0.0,0.0,0.0
TUR,1980,1,0.0,0.0,0.0
TUR,1980,2,0.0,0.0,0.0
TUR,1980,3,0.0,0.0,0.0
TUR,1980,4,0.0,0.0,0.0
TUR,1980,5,11.3482,2.5739260353609655e-07,0.0
TUR,1980,6,0.0,0.0,0.0
TUR,1980,7,0.0,0.0,0.0
TUR,1981,1,0.0,0.0,0.0
TUR,1981,2,0.0,0.0,0.0
TUR,1981,3,0.0,0.0,0.0
TUR,1981,4,0.0,0.0,0.0
TUR,1981,5,12.6161,2.80470738926051e-07,0.0
TUR,1981,6,0.0,0.0,0.0
TUR,1981,7,0.0,0.0,0.0
TUR,1982,1,0.0,0.0,0.0
TUR,1982,2,0.0,0.0,0.0
TUR,1982,3,0.0,0.0,0.0
TUR,1982,4,0.0,0.0,0.0
TUR,1982,5,14.1667,3.083069089544129e-07,0.0
TUR,1982,6,0.0,0.0,0.0
TUR,1982,7,0.0,0.0,0.0
TUR,1983,1,0.0,0.0,0.0
TUR,1983,2,0.0,0.0,0.0
TUR,1983,3,0.0,0.0,0.0
TUR,1983,4,0.0,0.0,0.0
TUR,1983,5,11.3427,2.411984377123806e-07,0.0
TUR,1983,6,0.0,0.0,0.0
TUR,1983,7,0.0,0.0,0.0
TUR,1984,1,0.0,0.0,0.0
TUR,1984,2,0.0,0.0,0.0
TUR,1984,3,0.0,0.0,0.0
TUR,1984,4,0.0,0.0,0.0
TUR,1984,5,13.4263,2.790937625164291e-07,0.0
TUR,1984,6,0.0,0.0,0.0
TUR,1984,7,0.0,0.0,0.0
TKM,1980,1,0.0,0.0,0.0
TKM,1980,2,0.0,0.0,0.0
TKM,1980,3,0.0,0.0,0.0
TKM,1980,4,0.0,0.0,0.0
TKM,1980,5,0.0,0.0,0.0
TKM,1980,6,0.0,0.0,0.0
TKM,1980,7,0.0,0.0,0.0
TKM,1981,1,0.0,0.0,0.0
TKM,1981,2,0.0,0.0,0.0
TKM,1981,3,0.0,0.0,0.0
TKM,1981,4,0.0,0.0,0.0
TKM,1981,5,0.0,0.0,0.0
TKM,1981,6,0.0,0.0,0.0
TKM,1981,7,0.0,0.0,0.0
TKM,1982,1,0.0,0.0,0.0
TKM,1982,2,0.0,0.0,0.0
TKM,1982,3,0.0,0.0,0.0
TKM,1982,4,0.0,0.0,0.0
TKM,1982,5,0.0,0.0,0.0
TKM,1982,6,0.0,0.0,0.0
TKM,1982,7,0.0,0.0,0.0
TKM,1983,1,0.0,0.0,0.0
TKM,1983,2,0.0,0.0,0.0
TKM,1983,3,0.0,0.0,0.0
TKM,1983,4,0.0,0.0,0.0
TKM,1983,5,0.0,0.0,0.0
TKM,1983,6,0.0,0.0,0.0
TKM,1983,7,0.0,0.0,0.0
TKM,1984,1,0.0,0.0,0.0
TKM,1984,2,0.0,0.0,0.0
TKM,1984,3,0.0,0.0,0.0
TKM,1984,4,0.0,0.0,0.0
TKM,1984,5,0.0,0.0,0.0
TKM,1984,6,0.0,0.0,0.0
TKM,1984,7,0.0,0.0,0.0
TKM,1985,1,0.0,0.0,0.0
TKM,1985,2,0.0,0.0,0.0
TKM,1985,3,0.0,0.0,0.0
TKM,1985,4,0.0,0.0,0.0
TKM,1985,5,0.003,9.239616518955998e-10,0.027304998
TKM,1985,6,0.0,0.0,0.0
TKM,1985,7,0.0,0.0,0.0
TKM,1986,1,0.0,0.0,0.0
TKM,1986,2,0.0,0.0,0.0
TKM,1986,3,0.0,0.0,0.0
TKM,1986,4,0.0,0.0,0.0
TKM,1986,5,0.003,8.990725167916778e-10,0.024201356
TKM,1986,6,0.0,0.0,0.0
TKM,1986,7,0.0,0.0,0.0
TKM,1987,1,0.0,0.0,0.0
TKM,1987,2,0.0,0.0,0.0
TKM,1987,3,0.0,0.0,0.0
TKM,1987,4,0.0,0.0,0.0
TKM,1987,5,0.003,8.745073244360959e-10,0.022612497
TKM,1987,6,0.0,0.0,0.0
TKM,1987,7,0.0,0.0,0.0
TKM,1988,1,0.0,0.0,0.0
TKM,1988,2,0.0,0.0,0.0
TKM,1988,3,0.0,0.0,0.0
TKM,1988,4,0.0,0.0,0.0
TKM,1988,5,0.003,8.510358240693356e-10,0.023272052
TKM,1988,6,0.0,0.0,0.0
TKM,1988,7,0.0,0.0,0.0
TKM,1989,1,0.0,0.0,0.0
TKM,1989,2,0.0,0.0,0.0
TKM,1989,3,0.0,0.0,0.0
TKM,1989,4,0.0,0.0,0.0
TKM,1989,5,0.003,8.284297197505101e-10,0.020678246
TKM,1989,6,0.0,0.0,0.0
TKM,1989,7,0.0,0.0,0.0
TKM,1990,1,0.0,0.0,0.0
TKM,1990,2,0.0,0.0,0.0
TKM,1990,3,0.0,0.0,0.0
TKM,1990,4,0.0,0.0,0.0
TKM,1990,5,0.003,8.063893995275096e-10,0.020533882
TKM,1990,6,0.0,0.0,0.0
TKM,1990,7,0.0,0.0,0.0
TKM,1991,1,0.0,0.0,0.0
TKM,1991,2,0.0,0.0,0.0
TKM,1991,3,0.0,0.0,0.0
TKM,1991,4,0.0,0.0,0.0
TKM,1991,5,0.003,7.849737190798852e-10,0.020062193
TKM,1991,6,0.0,0.0,0.0
TKM,1991,7,0.0,0.0,0.0
TKM,1992,1,0.0,0.0,0.0
TKM,1992,2,0.0,0.0,0.0
TKM,1992,3,0.0,0.0,0.0
TKM,1992,4,0.0,0.0,0.0
TKM,1992,5,0.0042,1.0696892349022277e-09,0.031859696
TKM,1992,6,0.0,0.0,0.0
TKM,1992,7,0.0,0.0,0.0
TKM,1993,1,0.0,0.0,0.0
TKM,1993,2,0.0,0.0,0.0
TKM,1993,3,0.0,0.0,0.0
TKM,1993,4,0.0,0.0,0.0
TKM,1993,5,0.005,1.2401713321498792e-09,0.03956698
TKM,1993,6,0.0,0.0,0.0
TKM,1993,7,0.0,0.0,0.0
TKM,1994,1,0.0,0.0,0.0
TKM,1994,2,0.0,0.0,0.0
TKM,1994,3,0.0,0.0,0.0
TKM,1994,4,0.0,0.0,0.0
TKM,1994,5,0.004,9.678096821616223e-10,0.038022812
TKM,1994,6,0.0,0.0,0.0
TKM,1994,7,0.0,0.0,0.0
TKM,1995,1,0.0,0.0,0.0
TKM,1995,2,0.0,0.0,0.0
TKM,1995,3,0.0,0.0,0.0
TKM,1995,4,0.0,0.0,0.0
TKM,1995,5,0.004,9.463815692189394e-10,0.040383648
TKM,1995,6,0.0,0.0,0.0
TKM,1995,7,0.0,0.0,0.0
TKM,1996,1,0.0,0.0,0.0
TKM,1996,2,0.0,0.0,0.0
TKM,1996,3,0.0,0.0,0.0
TKM,1996,4,0.0,0.0,0.0
TKM,1996,5,0.005,1.1624954778925911e-09,0.04935834
TKM,1996,6,0.0,0.0,0.0
TKM,1996,7,0.0,0.0,0.0
TKM,1997,1,0.0,0.0,0.0
TKM,1997,2,0.0,0.0,0.0
TKM,1997,3,0.0,0.0,0.0
TKM,1997,4,0.0,0.0,0.0
TKM,1997,5,0.005,1.1458224002779306e-09,0.052642662
TKM,1997,6,0.0,0.0,0.0
TKM,1997,7,0.0,0.0,0.0
TKM,1998,1,0.0,0.0,0.0
TKM,1998,2,0.0,0.0,0.0
TKM,1998,3,0.0,0.0,0.0
TKM,1998,4,0.0,0.0,0.0
TKM,1998,5,0.006,1.3539363329491915e-09,0.06372133
TKM,1998,6,0.0,0.0,0.0
TKM,1998,7,0.0,0.0,0.0
TKM,1999,1,0.0,0.0,0.0
TKM,1999,2,0.0,0.0,0.0
TKM,1999,3,0.0,0.0,0.0
TKM,1999,4,0.0,0.0,0.0
TKM,1999,5,0.005,1.110842780866044e-09,0.05643341
TKM,1999,6,0.0,0.0,0.0
TKM,1999,7,0.0,0.0,0.0
OWID_USS,1965,1,0.0,0.0,0.0
OWID_USS,1965,2,0.0,0.0,0.0
OWID_USS,1965,3,0.0,0.0,0.0
OWID_USS,1965,4,1.8605675,8.078163690430485e-09,0.0
OWID_USS,1965,5,81.434,3.5356802801646066e-07,0.0
OWID_USS,1965,6,0.0,0.0,0.0
OWID_USS,1965,7,0.0,0.0,0.0
OWID_USS,1966,1,0.0,0.0,0.0
OWID_USS,1966,2,0.0,0.0,0.0
OWID_USS,1966,3,0.0,0.0,0.0
OWID_USS,1966,4,2.0638597,8.857928752552665e-09,0.0
OWID_USS,1966,5,91.823,3.940973273743575e-07,0.0
OWID_USS,1966,6,0.0,0.0,0.0
OWID_USS,1966,7,0.0,0.0,0.0
OWID_USS,1967,1,0.0,0.0,0.0
OWID_USS,1967,2,0.0,0.0,0.0
OWID_USS,1967,3,0.0,0.0,0.0
OWID_USS,1967,4,2.253894,9.567115339210916e-09,0.0
OWID_USS,1967,5,88.571,3.7595777472642907e-07,0.0
OWID_USS,1967,6,0.0,0.0,0.0
OWID_USS,1967,7,0.0,0.0,0.0
OWID_USS,1968,1,0.0,0.0,0.0
OWID_USS,1968,2,0.0,0.0,0.0
OWID_USS,1968,3,0.0,0.0,0.0
OWID_USS,1968,4,3.1333547,1.316351758053015e-08,0.0
OWID_USS,1968,5,104.04,4.370818181160138e-07,0.0
OWID_USS,1968,6,0.0,0.0,0.0
OWID_USS,1968,7,0.0,0.0,0.0
OWID_USS,1969,1,0.0,0.0,0.0
OWID_USS,1969,2,0.0,0.0,0.0
OWID_USS,1969,3,0.0,0.0,0.0
OWID_USS,1969,4,3.6327467,1.5113842713196575e-08,0.0
OWID_USS,1969,5,115.181,4.792042113887804e-07,0.0
OWID_USS,1969,6,0.0,0.0,0.0
OWID_USS,1969,7,0.0,0.0,0.0
OWID_USS,1970,1,0.0,0.0,0.0
OWID_USS,1970,2,0.0,0.0,0.0
OWID_USS,1970,3,0.0,0.0,0.0
OWID_USS,1970,4,4.388464,1.809890510644557e-08,0.0
OWID_USS,1970,5,124.377,5.129556766158685e-07,0.0
OWID_USS,1970,6,0.0,0.0,0.0
OWID_USS,1970,7,0.0,0.0,0.0
OWID_USS,1971,1,0.0,0.0,0.0
OWID_USS,1971,2,0.0,0.0,0.0
OWID_USS,1971,3,0.0,0.0,0.0
OWID_USS,1971,4,5.3872485,2.202891208981585e-08,0.0
OWID_USS,1971,5,126.099,5.156294137190235e-07,0.0
OWID_USS,1971,6,0.0,0.0,0.0
OWID_USS,1971,7,0.0,0.0,0.0
OWID_USS,1972,1,0.0,0.0,0.0
OWID_USS,1972,2,0.0,0.0,0.0
OWID_USS,1972,3,0.0,0.0,0.0
OWID_USS,1972,4,9.833165,3.984451184306273e-08,0.0
OWID_USS,1972,5,122.899,4.979933379538091e-07,0.0
OWID_USS,1972,6,0.0,0.0,0.0
OWID_USS,1972,7,0.0,0.0,0.0
OWID_USS,1973,1,0.0,0.0,0.0
OWID_USS,1973,2,0.0,0.0,0.0
OWID_USS,1973,3,0.0,0.0,0.0
OWID_USS,1973,4,14.310018,5.74720295711253e-08,0.0
OWID_USS,1973,5,122.345,4.913631455864923e-07,0.0
OWID_USS,1973,6,0.0,0.0,0.0
OWID_USS,1973,7,0.0,0.0,0.0
OWID_USS,1974,1,0.0,0.0,0.0
OWID_USS,1974,2,0.0,0.0,0.0
OWID_USS,1974,3,0.0,0.0,0.0
OWID_USS,1974,4,21.460606,8.542164585636272e-08,0.0
OWID_USS,1974,5,132.03,5.25531287532867e-07,0.0
OWID_USS,1974,6,0.0,0.0,0.0
OWID_USS,1974,7,0.0,0.0,0.0
OWID_USS,1975,1,0.0,0.0,0.0
