ISOCode,Year,AnnualGasemissions
,1981,2210118100.0
,1982,2268028200.0
,1983,2413096200.0
,1984,2627169300.0
,1985,2769555000.0
,1986,2733690000.0
,1987,2763304200.0
,1988,2784726300.0
,1989,2820383200.0
,1990,2939301400.0
,1991,3012870100.0
,1992,3087571500.0
,1993,3181510700.0
,1994,3381589200.0
,1995,3479701000.0
,1996,3587659000.0
,1997,3634714400.0
,1998,3726381800.0
,1999,3663820000.0
,2000,3695357400.0
,2001,3684665600.0
,2002,3752927700.0
,2003,3958093800.0
,2004,3993501700.0
,2005,4006180400.0
,2006,4036777000.0
,2007,4149066200.0
,2008,4354898000.0
,2009,4492105700.0
,2010,4765425000.0
,2011,4927793000.0
,2012,4884455000.0
,2013,4801059300.0
,2014,4770053000.0
,2015,4683571700.0
,2016,4723185700.0
,2017,4768485400.0
,2018,4674904600.0
,2019,4730810000.0
,2020,4650918000.0
,2021,4762001000.0
,2022,4747870000.0
ALB,1850,1392864.4
ALB,1851,1403336.1
ALB,1852,1420242.0
ALB,1853,1432543.5
ALB,1854,1437972.4
ALB,1855,1441001.4
ALB,1856,1446678.2
ALB,1857,1465679.6
ALB,1858,1470394.8
ALB,1859,1469974.1
ALB,1860,1471785.4
ALB,1861,1480223.1
ALB,1862,1461914.5
ALB,1863,1473801.9
ALB,1864,1461369.2
ALB,1865,1486652.2
ALB,1866,1505602.4
ALB,1867,1516048.5
ALB,1868,1506050.2
ALB,1869,1522291.1
ALB,1870,1554503.2
ALB,1871,1565518.1
ALB,1872,1595168.4
ALB,1873,1625380.4
ALB,1874,1637018.4
ALB,1875,1648917.6
ALB,1876,1665417.4
ALB,1877,1696704.9
ALB,1878,1720566.2
ALB,1879,1725193.6
ALB,1880,1747021.5
ALB,1881,1778066.4
ALB,1882,1764732.6
ALB,1883,1794244.2
ALB,1884,1781067.9
ALB,1885,1824200.6
ALB,1886,1857151.6
ALB,1887,1878718.8
ALB,1888,1870162.8
ALB,1889,1906751.0
ALB,1890,1957678.2
ALB,1891,1967153.1
ALB,1892,2005327.8
ALB,1893,2039636.2
ALB,1894,2051301.5
ALB,1895,2060848.8
ALB,1896,2083089.9
ALB,1897,2134579.0
ALB,1898,2154134.0
ALB,1899,2166250.2
ALB,1900,2196375.0
ALB,1901,2223933.0
ALB,1902,2249616.8
ALB,1903,2282407.0
ALB,1904,2322490.5
ALB,1905,2339680.5
ALB,1906,2352363.2
ALB,1907,2359906.5
ALB,1908,2388084.5
ALB,1909,2374514.8
ALB,1910,2312228.5
ALB,1911,2310458.5
ALB,1912,2332299.2
ALB,1913,2285332.5
ALB,1914,2307268.0
ALB,1915,2270377.8
ALB,1916,2283662.8
ALB,1917,2312745.2
ALB,1918,2325565.8
ALB,1919,2297269.8
ALB,1920,2257267.0
ALB,1921,2277907.0
ALB,1922,2214948.8
ALB,1923,2175288.8
ALB,1924,2148869.5
ALB,1925,2166307.8
ALB,1926,2120371.5
ALB,1927,2120759.5
ALB,1928,2129855.5
ALB,1929,2090274.5
ALB,1930,2181484.5
ALB,1931,2254717.0
ALB,1932,2265653.5
ALB,1933,2279691.2
ALB,1934,2237918.2
ALB,1935,2267619.2
ALB,1936,2386068.5
ALB,1937,2584620.8
ALB,1938,2685439.2
ALB,1939,2819888.0
ALB,1940,3391603.0
ALB,1941,3488179.5
ALB,1942,3764059.8
ALB,1943,3587687.8
ALB,1944,3276670.8
ALB,1945,3376415.0
ALB,1946,3945005.5
ALB,1947,4562660.0
ALB,1948,4406478.0
ALB,1949,4895694.5
ALB,1950,4170239.0
ALB,1951,4507385.5
ALB,1952,4797909.0
ALB,1953,5006802.5
ALB,1954,5377732.0
ALB,1955,5740584.0
ALB,1956,6172432.0
ALB,1957,7285252.0
ALB,1958,7076276.5
ALB,1959,7665442.5
ALB,1960,8002435.5
ALB,1961,7618439.0
ALB,1962,7532695.5
ALB,1963,6545583.0
ALB,1964,6997409.5
ALB,1965,7647231.5
ALB,1966,8194569.5
ALB,1967,8172601.5
ALB,1968,8528423.0
ALB,1969,8722591.0
ALB,1970,9194026.0
ALB,1971,9638648.0
ALB,1972,10984004.0
ALB,1973,10577944.0
ALB,1974,9319567.0
ALB,1975,9878805.0
ALB,1976,10990348.0
ALB,1977,11662323.0
ALB,1978,12901742.0
ALB,1979,13861667.0
ALB,1980,11321466.0
ALB,1981,13264089.0
ALB,1982,13507600.0
ALB,1983,14138952.0
ALB,1984,13857980.0
ALB,1985,13763293.0
ALB,1986,13965674.0
ALB,1987,13619361.0
ALB,1988,13314811.0
ALB,1989,15251050.0
ALB,1990,11194957.0
ALB,1991,9561107.0
ALB,1992,6990957.0
ALB,1993,6724992.0
ALB,1994,6549781.0
ALB,1995,6687199.0
ALB,1996,6315625.0
ALB,1997,5574695.0
ALB,1998,5698569.5
ALB,1999,6789047.0
ALB,2000,6823153.5
ALB,2001,6972113.0
ALB,2002,7476225.0
ALB,2003,8287149.0
ALB,2004,7693972.5
ALB,2005,9062968.0
ALB,2006,8137700.0
ALB,2007,8959703.0
ALB,2008,9551439.0
ALB,2009,8723390.0
ALB,2010,8909913.0
ALB,2011,9432715.0
ALB,2012,9161981.0
ALB,2013,9441338.0
ALB,2014,10226878.0
ALB,2015,9166668.0
ALB,2016,8819070.0
ALB,2017,9530445.0
ALB,2018,8901102.0
ALB,2019,8549947.0
ALB,2020,8438481.0
ALB,2021,8077409.0
ALB,2022,8034590.5
DZA,1850,2085617.2
DZA,1851,2061726.5
DZA,1852,2052107.9
DZA,1853,2049486.8
DZA,1854,2050817.5
DZA,1855,2054328.6
DZA,1856,2059053.8
DZA,1857,2064492.4
DZA,1858,2075674.1
DZA,1859,2083710.1
DZA,1860,2090527.8
DZA,1861,2098110.2
DZA,1862,2106204.8
DZA,1863,2114650.8
DZA,1864,2120898.8
DZA,1865,2127320.8
DZA,1866,2133890.0
DZA,1867,2140591.0
DZA,1868,2147853.8
DZA,1869,2155228.0
DZA,1870,2165789.0
DZA,1871,2176260.0
DZA,1872,2188354.0
DZA,1873,2201878.2
DZA,1874,2216429.5
DZA,1875,2231597.8
DZA,1876,2246909.2
DZA,1877,2261890.2
DZA,1878,2275993.5
DZA,1879,2291234.0
DZA,1880,2308918.2
DZA,1881,2323692.0
DZA,1882,2337343.8
DZA,1883,2350251.0
DZA,1884,2363730.2
DZA,1885,2377052.2
DZA,1886,2390372.8
DZA,1887,2402421.8
DZA,1888,2414587.0
DZA,1889,2425441.2
DZA,1890,2455032.5
DZA,1891,2473843.2
DZA,1892,2489840.2
DZA,1893,2504069.2
DZA,1894,2518090.2
DZA,1895,2531656.2
DZA,1896,2545010.8
DZA,1897,2558281.0
DZA,1898,2585680.2
DZA,1899,2648020.2
DZA,1900,2758092.5
DZA,1901,2932610.0
DZA,1902,3130793.2
DZA,1903,3374126.8
DZA,1904,3692270.8
DZA,1905,3989649.5
DZA,1906,4315634.0
DZA,1907,4636303.0
DZA,1908,4978752.5
DZA,1909,5283832.0
DZA,1910,5611818.5
DZA,1911,5952272.0
DZA,1912,6268949.5
DZA,1913,6559273.5
DZA,1914,6890690.5
DZA,1915,7197054.5
DZA,1916,7533205.0
DZA,1917,7819303.0
DZA,1918,8109992.0
DZA,1919,8341975.0
DZA,1920,8582951.0
DZA,1921,8809275.0
DZA,1922,9076403.0
DZA,1923,9293873.0
DZA,1924,9538690.0
DZA,1925,9760147.0
DZA,1926,9864854.0
DZA,1927,10083668.0
DZA,1928,10237015.0
DZA,1929,10452260.0
DZA,1930,10506843.0
DZA,1931,10581058.0
DZA,1932,10700029.0
DZA,1933,10777897.0
DZA,1934,10812789.0
DZA,1935,10822286.0
DZA,1936,10670611.0
DZA,1937,10660194.0
DZA,1938,10621540.0
DZA,1939,12019512.0
DZA,1940,11932741.0
DZA,1941,12165190.0
DZA,1942,12632353.0
DZA,1943,12759453.0
DZA,1944,13069894.0
DZA,1945,13310017.0
DZA,1946,13614577.0
DZA,1947,13550134.0
DZA,1948,13658927.0
DZA,1949,13737682.0
DZA,1950,34420036.0
DZA,1951,36236230.0
DZA,1952,35154150.0
DZA,1953,38097436.0
DZA,1954,38960504.0
DZA,1955,41537396.0
DZA,1956,43174290.0
DZA,1957,45301336.0
DZA,1958,42677170.0
DZA,1959,47882436.0
DZA,1960,50639668.0
DZA,1961,44910416.0
DZA,1962,40054316.0
DZA,1963,35620216.0
DZA,1964,35368636.0
DZA,1965,38350188.0
DZA,1966,46401868.0
DZA,1967,43193640.0
DZA,1968,42651404.0
DZA,1969,48038370.0
DZA,1970,57030180.0
DZA,1971,61777176.0
DZA,1972,79798990.0
DZA,1973,90252680.0
DZA,1974,87699440.0
DZA,1975,89222696.0
DZA,1976,95134600.0
DZA,1977,99267700.0
DZA,1978,123140216.0
DZA,1979,109714190.0
DZA,1980,125729650.0
DZA,1981,104052620.0
DZA,1982,97119010.0
DZA,1983,119208296.0
DZA,1984,137641440.0
DZA,1985,141368060.0
DZA,1986,148612590.0
DZA,1987,157535740.0
DZA,1988,157342850.0
DZA,1989,156406480.0
DZA,1990,160500020.0
DZA,1991,166817250.0
DZA,1992,165225490.0
DZA,1993,171454770.0
DZA,1994,176037780.0
DZA,1995,192625310.0
DZA,1996,197224620.0
DZA,1997,179716770.0
DZA,1998,196558200.0
DZA,1999,183741550.0
DZA,2000,183463490.0
DZA,2001,175345070.0
DZA,2002,175475310.0
DZA,2003,187580800.0
DZA,2004,181856110.0
DZA,2005,202016260.0
DZA,2006,200584560.0
DZA,2007,200463040.0
DZA,2008,204840240.0
DZA,2009,205713540.0
DZA,2010,210592300.0
DZA,2011,216877650.0
DZA,2012,229603470.0
DZA,2013,233363800.0
DZA,2014,247143940.0
DZA,2015,256773340.0
DZA,2016,260365580.0
DZA,2017,266746260.0
DZA,2018,273667460.0
DZA,2019,278573600.0
DZA,2020,266067180.0
DZA,2021,284002430.0
DZA,2022,281968320.0
AND,1850,32343.25
AND,1851,31146.576
AND,1852,30510.814
AND,1853,30027.479
AND,1854,29155.709
AND,1855,28308.607
AND,1856,27848.223
AND,1857,27223.074
AND,1858,26600.203
AND,1859,26467.922
AND,1860,26416.207
AND,1861,26317.107
AND,1862,26084.879
AND,1863,25745.254
AND,1864,25234.314
AND,1865,25488.744
AND,1866,24964.404
AND,1867,25542.967
AND,1868,25213.771
AND,1869,25180.38
AND,1870,24473.246
AND,1871,24906.594
AND,1872,25479.922
AND,1873,26029.629
AND,1874,25318.91
AND,1875,25539.135
AND,1876,25608.035
AND,1877,25478.922
AND,1878,25531.355
AND,1879,25723.973
AND,1880,26115.088
AND,1881,26372.117
AND,1882,26416.375
AND,1883,26428.562
AND,1884,25824.242
AND,1885,25927.113
AND,1886,25382.082
AND,1887,26307.766
AND,1888,26656.346
AND,1889,26929.28
AND,1890,26843.662
AND,1891,27446.922
AND,1892,27789.002
AND,1893,27436.016
AND,1894,27890.854
AND,1895,27845.896
AND,1896,27887.926
AND,1897,27843.094
AND,1898,27761.902
AND,1899,28131.21
AND,1900,28455.828
AND,1901,28184.125
AND,1902,28253.285
AND,1903,28852.44
AND,1904,27948.32
AND,1905,28351.77
AND,1906,28162.11
AND,1907,28711.516
AND,1908,28185.078
AND,1909,28325.73
AND,1910,27774.398
AND,1911,27265.324
AND,1912,26408.566
AND,1913,26298.69
AND,1914,23859.514
AND,1915,22162.03
AND,1916,21780.78
AND,1917,20355.756
AND,1918,19204.004
AND,1919,18315.953
AND,1920,18118.438
AND,1921,15116.201
AND,1922,16251.819
AND,1923,16390.938
AND,1924,16807.732
AND,1925,16118.074
AND,1926,13470.025
AND,1927,15796.869
AND,1928,15460.749
AND,1929,16430.564
AND,1930,15036.417
AND,1931,14155.788
AND,1932,12979.811
AND,1933,12971.458
AND,1934,13483.349
AND,1935,13651.535
AND,1936,14028.559
AND,1937,14614.891
AND,1938,14453.971
AND,1939,14936.792
AND,1940,21478.281
AND,1941,25768.793
AND,1942,30137.129
AND,1943,33082.086
AND,1944,34679.58
AND,1945,36483.043
AND,1946,39711.105
AND,1947,44619.438
AND,1948,48267.62
AND,1949,53362.023
AND,1950,66078.37
AND,1951,60646.35
AND,1952,68538.25
AND,1953,65175.715
AND,1954,64512.188
AND,1955,74203.37
AND,1956,72759.34
AND,1957,116738.695
AND,1958,91292.89
AND,1959,81640.766
AND,1960,75827.34
AND,1961,80461.92
AND,1962,76282.83
AND,1963,74077.72
AND,1964,72445.0
AND,1965,71410.35
AND,1966,70596.28
AND,1967,69942.29
AND,1968,71862.82
AND,1969,71156.65
AND,1970,73877.89
AND,1971,76735.66
AND,1972,79159.15
AND,1973,83415.625
AND,1974,87914.92
AND,1975,89092.05
AND,1976,94349.36
AND,1977,98815.71
AND,1978,101193.25
AND,1979,105804.72
AND,1980,109166.97
AND,1981,112694.62
AND,1982,117537.7
AND,1983,125719.56
AND,1984,130391.16
AND,1985,131425.25
AND,1986,136332.75
AND,1987,136179.16
AND,1988,137722.83
AND,1989,138906.72
AND,1990,546024.3
AND,1991,553687.6
AND,1992,568555.2
AND,1993,580429.2
AND,1994,581481.8
AND,1995,604498.25
AND,1996,632391.3
AND,1997,635903.5
AND,1998,648396.56
AND,1999,666222.0
AND,2000,679078.7
AND,2001,680339.9
AND,2002,689972.25
AND,2003,695759.0
AND,2004,722838.4
AND,2005,739627.1
AND,2006,704623.06
AND,2007,694276.6
AND,2008,688835.2
AND,2009,658462.0
AND,2010,656511.8
AND,2011,621666.44
AND,2012,616414.1
AND,2013,604878.44
AND,2014,587470.0
AND,2015,589425.9
AND,2016,592965.06
AND,2017,589737.4
AND,2018,618268.0
AND,2019,606122.0
AND,2020,492249.9
AND,2021,484959.84
AND,2022,482078.66
AGO,1850,7389995.0
AGO,1851,7407798.5
AGO,1852,7537334.5
AGO,1853,7593905.5
AGO,1854,7508839.0
AGO,1855,7522474.0
AGO,1856,7642358.5
AGO,1857,7625137.5
AGO,1858,7570753.0
AGO,1859,7515067.0
AGO,1860,7820962.5
AGO,1861,7848926.5
AGO,1862,8109411.5
AGO,1863,8235150.0
AGO,1864,8308321.5
AGO,1865,8264376.0
AGO,1866,8230155.0
AGO,1867,8175360.0
AGO,1868,8198664.5
AGO,1869,8074589.0
AGO,1870,8280347.5
AGO,1871,8506669.0
AGO,1872,8820304.0
AGO,1873,8940117.0
AGO,1874,9048210.0
AGO,1875,9275463.0
AGO,1876,9291021.0
AGO,1877,9123626.0
AGO,1878,9350359.0
AGO,1879,9409582.0
AGO,1880,9887562.0
AGO,1881,10171108.0
AGO,1882,10379980.0
AGO,1883,10408712.0
AGO,1884,10646589.0
AGO,1885,10582578.0
AGO,1886,10500647.0
AGO,1887,10529266.0
AGO,1888,10689388.0
AGO,1889,10724008.0
AGO,1890,11603696.0
AGO,1891,12016943.0
AGO,1892,12287089.0
AGO,1893,12330903.0
AGO,1894,12328527.0
AGO,1895,12397761.0
AGO,1896,12507364.0
AGO,1897,12594777.0
AGO,1898,12660102.0
AGO,1899,12801589.0
AGO,1900,13860202.0
AGO,1901,14642120.0
AGO,1902,15082333.0
AGO,1903,15411545.0
AGO,1904,15673363.0
AGO,1905,16070216.0
AGO,1906,16388794.0
AGO,1907,16467508.0
AGO,1908,16773851.0
AGO,1909,17173398.0
AGO,1910,18837362.0
AGO,1911,19986160.0
AGO,1912,21086114.0
AGO,1913,21332208.0
AGO,1914,21860006.0
AGO,1915,22170546.0
AGO,1916,23113228.0
AGO,1917,23312498.0
AGO,1918,23802954.0
AGO,1919,24108678.0
AGO,1920,27447904.0
AGO,1921,29525518.0
AGO,1922,30675928.0
AGO,1923,31839826.0
AGO,1924,32560684.0
AGO,1925,32987712.0
AGO,1926,33669564.0
AGO,1927,34147190.0
AGO,1928,34435676.0
AGO,1929,34999840.0
AGO,1930,41984932.0
AGO,1931,47577828.0
AGO,1932,49531500.0
AGO,1933,51719388.0
AGO,1934,53037804.0
AGO,1935,53565844.0
AGO,1936,54653120.0
AGO,1937,56112404.0
AGO,1938,56291736.0
AGO,1939,57492740.0
AGO,1940,91551096.0
AGO,1941,113450860.0
AGO,1942,125422456.0
AGO,1943,133480330.0
AGO,1944,141257400.0
AGO,1945,146330740.0
AGO,1946,150292260.0
AGO,1947,155582020.0
AGO,1948,158631420.0
AGO,1949,161338020.0
AGO,1950,155339840.0
AGO,1951,149930450.0
AGO,1952,146426820.0
AGO,1953,145114030.0
AGO,1954,144851680.0
AGO,1955,143811790.0
AGO,1956,141648850.0
AGO,1957,140854350.0
AGO,1958,138119420.0
AGO,1959,139843660.0
AGO,1960,143023140.0
AGO,1961,109589750.0
AGO,1962,87945620.0
AGO,1963,79618460.0
AGO,1964,71565150.0
AGO,1965,66600250.0
AGO,1966,64876780.0
AGO,1967,61176340.0
AGO,1968,61670024.0
AGO,1969,60787384.0
AGO,1970,70200856.0
AGO,1971,51804052.0
AGO,1972,52619456.0
AGO,1973,53884260.0
AGO,1974,49643700.0
AGO,1975,50941440.0
AGO,1976,45561684.0
AGO,1977,49378304.0
AGO,1978,51162060.0
AGO,1979,58528308.0
AGO,1980,53214060.0
AGO,1981,47356450.0
AGO,1982,48660330.0
AGO,1983,49477144.0
AGO,1984,43106290.0
AGO,1985,44648460.0
AGO,1986,44671000.0
AGO,1987,55899524.0
AGO,1988,48754060.0
AGO,1989,52441828.0
AGO,1990,72160984.0
AGO,1991,74475880.0
AGO,1992,72988390.0
AGO,1993,79161260.0
AGO,1994,99654104.0
AGO,1995,107720740.0
AGO,1996,115599016.0
AGO,1997,120239900.0
AGO,1998,127185760.0
AGO,1999,130190240.0
AGO,2000,134035784.0
AGO,2001,146232740.0
AGO,2002,161318500.0
AGO,2003,174158530.0
AGO,2004,181711860.0
AGO,2005,182404220.0
AGO,2006,176249900.0
AGO,2007,195880980.0
AGO,2008,221501400.0
AGO,2009,231536940.0
AGO,2010,250392200.0
AGO,2011,240344030.0
AGO,2012,235632260.0
AGO,2013,230447360.0
AGO,2014,220166190.0
AGO,2015,225835940.0
AGO,2016,219341650.0
AGO,2017,214834300.0
AGO,2018,200815120.0
AGO,2019,196767120.0
AGO,2020,189902200.0
AGO,2021,187695300.0
AGO,2022,182069890.0
ATG,1850,21501.967
ATG,1851,19062.328
ATG,1852,16857.064
ATG,1853,14901.61
ATG,1854,13031.392
ATG,1855,11234.014
ATG,1856,9858.772
ATG,1857,8496.243
ATG,1858,7097.424
ATG,1859,5979.7065
ATG,1860,5081.865
ATG,1861,4212.5625
ATG,1862,3176.7983
ATG,1863,2257.355
ATG,1864,1284.4482
ATG,1865,512.8225
ATG,1866,-489.78564
ATG,1867,-1247.0173
ATG,1868,-2076.3884
ATG,1869,-2865.6343
ATG,1870,-3091.1858
ATG,1871,-3147.4136
ATG,1872,-3466.9312
ATG,1873,-3553.3027
ATG,1874,-3569.0664
ATG,1875,-3614.9844
ATG,1876,-3707.713
ATG,1877,-3826.6045
ATG,1878,-3914.1592
ATG,1879,-3998.6914
ATG,1880,-3216.8262
ATG,1881,-2346.8857
ATG,1882,-1373.2026
ATG,1883,-506.80664
ATG,1884,159.95117
ATG,1885,848.479
ATG,1886,1501.0815
ATG,1887,2128.7725
ATG,1888,2715.3872
ATG,1889,3292.6094
ATG,1890,3206.1475
ATG,1891,2655.6772
ATG,1892,2187.4634
ATG,1893,1771.5752
ATG,1894,1407.9214
ATG,1895,999.3662
ATG,1896,493.09033
ATG,1897,96.884766
ATG,1898,-181.64941
ATG,1899,-513.69727
ATG,1900,-835.61816
ATG,1901,-1161.0664
ATG,1902,-1454.1289
ATG,1903,-1766.1484
ATG,1904,-2031.0063
ATG,1905,-2246.812
ATG,1906,-2450.7417
ATG,1907,-2789.8984
ATG,1908,-2996.1265
ATG,1909,-3057.7466
ATG,1910,-4917.2163
ATG,1911,-6624.7515
ATG,1912,-8265.787
ATG,1913,-9852.535
ATG,1914,-11454.982
ATG,1915,-12975.658
ATG,1916,-14391.205
ATG,1917,-15761.252
ATG,1918,-17087.496
ATG,1919,-18367.887
ATG,1920,-17552.89
ATG,1921,-16480.531
ATG,1922,-15380.049
ATG,1923,-14410.268
ATG,1924,-13478.988
ATG,1925,-12556.113
ATG,1926,-11713.004
ATG,1927,-10852.725
ATG,1928,-10051.01
ATG,1929,-9280.685
ATG,1930,-7051.6426
ATG,1931,-5020.149
ATG,1932,-3184.9336
ATG,1933,-1455.1436
ATG,1934,7.6503906
ATG,1935,1587.2759
ATG,1936,3022.1719
ATG,1937,4262.1274
ATG,1938,5636.49
ATG,1939,6844.87
ATG,1940,10898.471
ATG,1941,13638.008
ATG,1942,15846.085
ATG,1943,17711.227
ATG,1944,19527.477
ATG,1945,21721.04
ATG,1946,23993.27
ATG,1947,26232.973
ATG,1948,28442.176
ATG,1949,30621.543
ATG,1950,48415.76
ATG,1951,48644.188
ATG,1952,43738.21
ATG,1953,39904.26
ATG,1954,38554.31
ATG,1955,37585.375
ATG,1956,36892.074
ATG,1957,58217.438
ATG,1958,65679.04
ATG,1959,65422.617
ATG,1960,74767.625
ATG,1961,77995.766
ATG,1962,213861.05
ATG,1963,143758.33
ATG,1964,265648.16
ATG,1965,252940.69
ATG,1966,416030.22
ATG,1967,625814.4
ATG,1968,1125462.4
ATG,1969,1351646.0
ATG,1970,534284.75
ATG,1971,457744.38
ATG,1972,406356.88
ATG,1973,362075.06
ATG,1974,462315.2
ATG,1975,744422.3
ATG,1976,440927.8
ATG,1977,506750.5
ATG,1978,539523.56
ATG,1979,464322.97
ATG,1980,206429.88
ATG,1981,169851.75
ATG,1982,361711.75
ATG,1983,198365.39
ATG,1984,314023.25
ATG,1985,365957.3
ATG,1986,346513.84
ATG,1987,366365.38
ATG,1988,374234.4
ATG,1989,368172.72
ATG,1990,323582.44
ATG,1991,332038.4
ATG,1992,332699.72
ATG,1993,341235.1
ATG,1994,354140.88
ATG,1995,359823.44
ATG,1996,379393.72
ATG,1997,403049.8
ATG,1998,415572.06
ATG,1999,438830.1
ATG,2000,449746.47
ATG,2001,465138.3
ATG,2002,504014.22
ATG,2003,528603.0
ATG,2004,550908.1
ATG,2005,580655.8
ATG,2006,619847.6
ATG,2007,641619.56
ATG,2008,648046.25
ATG,2009,661460.06
ATG,2010,630649.0
ATG,2011,626601.75
ATG,2012,639347.9
ATG,2013,647833.2
ATG,2014,653768.2
ATG,2015,666691.0
ATG,2016,682807.3
ATG,2017,693260.25
ATG,2018,699002.75
ATG,2019,722112.8
ATG,2020,698405.25
ATG,2021,676853.2
ATG,2022,683093.06
ARG,1850,35872484.0
ARG,1851,37180412.0
ARG,1852,38330084.0
ARG,1853,39516600.0
ARG,1854,40694270.0
ARG,1855,41902550.0
ARG,1856,43145356.0
ARG,1857,44367670.0
ARG,1858,45632650.0
ARG,1859,46823350.0
ARG,1860,48256812.0
ARG,1861,49433188.0
ARG,1862,50302790.0
ARG,1863,50963770.0
ARG,1864,51460450.0
ARG,1865,51976948.0
ARG,1866,52682290.0
ARG,1867,53531436.0
ARG,1868,54544110.0
ARG,1869,55758468.0
ARG,1870,57547108.0
ARG,1871,59575876.0
ARG,1872,61840970.0
ARG,1873,64176330.0
ARG,1874,66732684.0
ARG,1875,69289490.0
ARG,1876,71762980.0
ARG,1877,74071290.0
ARG,1878,76227750.0
ARG,1879,78104760.0
ARG,1880,79928490.0
ARG,1881,81739976.0
ARG,1882,83492980.0
ARG,1883,85267880.0
ARG,1884,87005464.0
ARG,1885,88723704.0
ARG,1886,90568700.0
ARG,1887,93481980.0
ARG,1888,95059000.0
ARG,1889,97825500.0
ARG,1890,100685330.0
ARG,1891,103416960.0
ARG,1892,106618130.0
ARG,1893,109549016.0
ARG,1894,112898830.0
ARG,1895,116046424.0
ARG,1896,119193064.0
ARG,1897,122080560.0
ARG,1898,125755736.0
ARG,1899,129606504.0
ARG,1900,142965260.0
ARG,1901,153692590.0
ARG,1902,161069810.0
ARG,1903,166685680.0
ARG,1904,172508030.0
ARG,1905,176232340.0
ARG,1906,181577200.0
ARG,1907,185129660.0
ARG,1908,190399170.0
ARG,1909,191143680.0
ARG,1910,201114720.0
ARG,1911,207024770.0
ARG,1912,211379230.0
ARG,1913,216663940.0
ARG,1914,218057220.0
ARG,1915,219572000.0
ARG,1916,218919400.0
ARG,1917,219726340.0
ARG,1918,222940770.0
ARG,1919,227821520.0
ARG,1920,237579470.0
ARG,1921,243158030.0
ARG,1922,249181180.0
ARG,1923,253429280.0
ARG,1924,258097730.0
ARG,1925,262528450.0
ARG,1926,264602100.0
ARG,1927,267978580.0
ARG,1928,268444830.0
ARG,1929,270288670.0
ARG,1930,254930620.0
ARG,1931,243360670.0
ARG,1932,239298670.0
ARG,1933,234238800.0
ARG,1934,231652210.0
ARG,1935,228635730.0
ARG,1936,227006860.0
ARG,1937,225568880.0
ARG,1938,223226780.0
ARG,1939,223183920.0
ARG,1940,211881730.0
ARG,1941,203084020.0
ARG,1942,198159970.0
ARG,1943,196235200.0
ARG,1944,192999870.0
ARG,1945,189119800.0
ARG,1946,185095090.0
ARG,1947,182156100.0
ARG,1948,182252400.0
ARG,1949,177576830.0
ARG,1950,191186780.0
ARG,1951,191522980.0
ARG,1952,190355700.0
ARG,1953,189986450.0
ARG,1954,192319570.0
ARG,1955,197059950.0
ARG,1956,204672180.0
ARG,1957,211151660.0
ARG,1958,209729890.0
ARG,1959,217298380.0
ARG,1960,211383780.0
ARG,1961,227333970.0
ARG,1962,229415820.0
ARG,1963,221975300.0
ARG,1964,235447950.0
ARG,1965,267334640.0
ARG,1966,276398980.0
ARG,1967,303580830.0
ARG,1968,335230200.0
ARG,1969,307806560.0
ARG,1970,296138200.0
ARG,1971,293994800.0
ARG,1972,290539550.0
ARG,1973,290987400.0
ARG,1974,286769860.0
ARG,1975,284189660.0
ARG,1976,288532580.0
ARG,1977,290940350.0
ARG,1978,282992060.0
ARG,1979,287947000.0
ARG,1980,286322340.0
ARG,1981,301340960.0
ARG,1982,288249340.0
ARG,1983,288598340.0
ARG,1984,289911680.0
ARG,1985,276515500.0
ARG,1986,276627200.0
ARG,1987,284652960.0
ARG,1988,302368740.0
ARG,1989,306331550.0
ARG,1990,312367550.0
ARG,1991,342157900.0
ARG,1992,345462720.0
ARG,1993,339925120.0
ARG,1994,344505150.0
ARG,1995,355508600.0
ARG,1996,359237540.0
ARG,1997,367219420.0
ARG,1998,369521700.0
ARG,1999,385205730.0
ARG,2000,387270600.0
ARG,2001,389105860.0
ARG,2002,413799140.0
ARG,2003,489383600.0
ARG,2004,546380540.0
ARG,2005,565572200.0
ARG,2006,588098560.0
ARG,2007,535462300.0
ARG,2008,520372540.0
ARG,2009,584965000.0
ARG,2010,550865660.0
ARG,2011,542341440.0
ARG,2012,514080480.0
ARG,2013,480848450.0
ARG,2014,464464640.0
ARG,2015,454995550.0
ARG,2016,442246660.0
ARG,2017,426437340.0
ARG,2018,400552030.0
ARG,2019,388189470.0
ARG,2020,365610240.0
ARG,2021,381536200.0
ARG,2022,388107140.0
ARM,1850,802950.0
ARM,1851,800139.9
ARM,1852,797838.3
ARM,1853,797639.6
ARM,1854,798039.25
ARM,1855,799334.2
ARM,1856,799146.0
ARM,1857,799714.0
ARM,1858,801198.5
ARM,1859,803030.0
ARM,1860,805691.2
ARM,1861,809078.6
ARM,1862,810840.4
ARM,1863,813735.2
ARM,1864,817152.56
ARM,1865,818826.94
ARM,1866,824832.1
ARM,1867,827611.56
ARM,1868,828269.4
ARM,1869,832179.6
ARM,1870,830669.9
ARM,1871,832355.2
ARM,1872,833958.44
ARM,1873,837480.9
ARM,1874,845366.56
ARM,1875,853542.75
ARM,1876,863765.75
ARM,1877,870608.9
ARM,1878,882666.44
ARM,1879,888610.8
ARM,1880,903201.7
ARM,1881,908768.6
ARM,1882,913171.06
ARM,1883,921701.8
ARM,1884,926223.6
ARM,1885,933747.56
ARM,1886,938893.44
